"TOA5","N2","CR2xx","No_SN","CR200X.Std.02","15min_100times_only.CR2","24549","Data"
"TIMESTAMP","RECORD","Turb_BS_Median","Turb_BS_Mean","Turb_BS_STD","Turb_BS_Min","Turb_BS_Max","Turb_SS_Median","Turb_SS_Mean","Turb_SS_STD","Turb_SS_Min","Turb_SS_Max"
"TS","RN","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2014-05-17 00:15:00",9432,1.476121,1.488722,0.06718,1.397711,1.795934,2.249279,2.335698,0.4960197,1.957782,6.040739
"2014-05-17 00:30:00",9433,1.4721,1.480744,0.0577209,1.330512,1.726665,2.21323,2.243722,0.1589967,1.941978,2.805159
"2014-05-17 00:45:00",9434,1.456015,1.509671,0.2036225,1.329651,2.894124,2.244852,2.84647,2.877833,1.962523,26.18318
"2014-05-17 01:00:00",9435,1.476409,1.526269,0.132342,1.389095,2.086631,2.248331,2.329525,0.3216763,1.851588,4.004076
"2014-05-17 01:15:00",9436,1.470377,1.496393,0.0927404,1.388521,1.830141,2.281852,2.553307,0.6638071,1.996345,5.610665
"2014-05-17 01:30:00",9437,1.52122,1.566663,0.1528741,1.302085,2.191913,2.556421,2.962422,1.120284,1.823778,7.576452
"2014-05-17 01:45:00",9438,1.455153,1.471717,0.0658772,1.389095,1.717469,2.174336,2.240104,0.2016313,1.98054,3.189542
"2014-05-17 02:00:00",9439,1.456302,1.46572,0.0684619,1.315006,1.792485,2.213546,2.279704,0.2695919,1.882559,3.740897
"2014-05-17 02:15:00",9440,1.454579,1.461914,0.0431471,1.342573,1.609134,2.294503,2.459077,0.5424429,1.930915,4.958499
"2014-05-17 02:30:00",9441,1.490484,1.59994,0.4202543,1.304095,4.690623,2.20406,2.296475,0.320515,1.9129,4.145542
"2014-05-17 02:45:00",9442,1.47727,1.554602,0.266458,1.342573,3.43122,2.327078,2.907563,2.211792,2.021318,18.1768
"2014-05-17 03:00:00",9443,1.462334,1.547959,0.3998929,1.355782,4.833822,2.233152,2.403343,0.5831063,1.896149,6.091973
"2014-05-17 03:15:00",9444,1.479281,1.500978,0.0939394,1.389095,1.913513,2.25592,2.30248,0.2657908,2.015312,3.744701
"2014-05-17 03:30:00",9445,1.465206,1.476174,0.0781937,1.390531,1.895975,2.2107,2.376206,0.5372749,1.949248,5.246676
"2014-05-17 03:45:00",9446,1.447111,1.793067,0.8212957,1.368131,4.263604,2.133549,2.141307,0.1480357,1.859173,2.631095
"2014-05-17 04:00:00",9447,1.442515,1.458568,0.0737886,1.313858,1.860326,2.18319,2.230445,0.2060603,1.955569,3.323849
"2014-05-17 04:15:00",9448,1.4721,2.382417,2.788742,1.367556,19.25192,2.189198,2.222169,0.1533039,1.953989,2.697233
"2014-05-17 04:30:00",9449,1.478707,1.50843,0.0966739,1.392541,2.073112,2.199317,2.307742,0.394311,1.940081,5.014409
"2014-05-17 04:45:00",9450,1.438494,1.52592,0.4481247,1.360664,5.19534,2.166432,2.207034,0.1925488,1.921117,2.72445
"2014-05-17 05:00:00",9451,1.416666,1.420737,0.0417233,1.322759,1.580689,2.141769,2.216068,0.2450922,1.877819,3.362183
"2014-05-17 05:15:00",9452,1.434473,1.435969,0.0443347,1.328502,1.631833,2.234417,2.30295,0.2717656,1.855696,3.318146
"2014-05-17 05:30:00",9453,1.46693,1.489174,0.0898122,1.297778,1.979934,2.242955,2.26503,0.2190375,1.878135,2.934315
"2014-05-17 05:45:00",9454,1.440505,1.444741,0.0526256,1.372151,1.655396,2.248015,2.366913,0.4645444,1.912268,5.432935
"2014-05-17 06:00:00",9455,1.434186,1.462527,0.0806737,1.373587,1.781849,2.152836,2.20562,0.1904206,1.889828,2.779521
"2014-05-17 06:15:00",9456,1.467217,1.496926,0.1001781,1.3845,2.123736,2.262561,2.504831,1.019816,1.891408,10.19406
"2014-05-17 06:30:00",9457,1.45343,1.489755,0.1485224,1.347167,2.579019,2.330241,2.396933,0.3853839,1.918905,4.259437
"2014-05-17 06:45:00",9458,1.515188,1.514412,0.0890542,1.377608,1.932777,2.305255,2.422076,0.4224579,1.969477,4.376208
"2014-05-17 07:00:00",9459,1.468653,1.486344,0.0737162,1.342286,1.838477,2.260664,2.363694,0.3502413,1.946719,4.245793
"2014-05-17 07:15:00",9460,1.505421,1.527781,0.0856597,1.37129,1.970445,2.255288,2.499972,0.7803364,1.999506,7.831077
"2014-05-17 07:30:00",9461,1.478707,1.537188,0.1800005,1.375023,2.532952,2.228725,2.423008,0.548964,1.944823,5.431028
